item_id,record_id,source_id,stage_owner,severity,status,issue_code,field,observed_value,detail,recommended_action,auto_recheck
ITER|rec-92efb73dcbe3476a671249c7ea3790bbfbe6ecccbd76a8e2aaf8d8abfd52c7f2|ANALYTICAL_METHOD_MISSING|analytical_method|,rec-92efb73dcbe3476a671249c7ea3790bbfbe6ecccbd76a8e2aaf8d8abfd52c7f2,japan-gsj-geochemical-map,D1,warning,action_required,ANALYTICAL_METHOD_MISSING,analytical_method,,分析方法证据缺失，跨来源浓度与元素组合不可可靠比较。,回查数据字典、方法论文或记录级元数据；同时绑定 method_source_locator，未找到时保留缺失原因。,true
ITER|rec-92efb73dcbe3476a671249c7ea3790bbfbe6ecccbd76a8e2aaf8d8abfd52c7f2|GEOLOGIC_CONTEXT_MISSING|matched_geologic_unit|,rec-92efb73dcbe3476a671249c7ea3790bbfbe6ecccbd76a8e2aaf8d8abfd52c7f2,japan-gsj-geochemical-map,D2,info,review_required,GEOLOGIC_CONTEXT_MISSING,matched_geologic_unit,,记录没有来源直报或空间匹配的地质单元。,在比例尺与边界不确定性允许时执行空间匹配，并记录地图源、版本、匹配方法和边界距离；否则保留缺失。,true
ITER|rec-937bbe5cc8077b3a0f72de78dcf7ed028771d7b682d5e986a0ea6c403ccb9480|GEOLOGIC_CONTEXT_MISSING|matched_geologic_unit|,rec-937bbe5cc8077b3a0f72de78dcf7ed028771d7b682d5e986a0ea6c403ccb9480,pangaea-north-africa-soil,D2,info,review_required,GEOLOGIC_CONTEXT_MISSING,matched_geologic_unit,,记录没有来源直报或空间匹配的地质单元。,在比例尺与边界不确定性允许时执行空间匹配，并记录地图源、版本、匹配方法和边界距离；否则保留缺失。,true
ITER|rec-93acf084c108b4b91fd53214785142f155f40a917c9d1538e5c2261d62f519d3|GEOLOGIC_CONTEXT_MISSING|matched_geologic_unit|,rec-93acf084c108b4b91fd53214785142f155f40a917c9d1538e5c2261d62f519d3,norway-marchem,D2,info,review_required,GEOLOGIC_CONTEXT_MISSING,matched_geologic_unit,,记录没有来源直报或空间匹配的地质单元。,在比例尺与边界不确定性允许时执行空间匹配，并记录地图源、版本、匹配方法和边界距离；否则保留缺失。,true
ITER|rec-9438a9df8d2ddde5ee72dc082c5ae2fc8980a6267c757683a472878d8b77eb5d|GEOLOGIC_CONTEXT_MISSING|matched_geologic_unit|,rec-9438a9df8d2ddde5ee72dc082c5ae2fc8980a6267c757683a472878d8b77eb5d,norway-marchem,D2,info,review_required,GEOLOGIC_CONTEXT_MISSING,matched_geologic_unit,,记录没有来源直报或空间匹配的地质单元。,在比例尺与边界不确定性允许时执行空间匹配，并记录地图源、版本、匹配方法和边界距离；否则保留缺失。,true
ITER|rec-94396a904c9cde315b4d349e036ea0f0d5908ebe5117241340f2e1a3d1612703|GEOLOGIC_CONTEXT_MISSING|matched_geologic_unit|,rec-94396a904c9cde315b4d349e036ea0f0d5908ebe5117241340f2e1a3d1612703,us-wqp-sacramento-river-arsenic,D2,info,review_required,GEOLOGIC_CONTEXT_MISSING,matched_geologic_unit,,记录没有来源直报或空间匹配的地质单元。,在比例尺与边界不确定性允许时执行空间匹配，并记录地图源、版本、匹配方法和边界距离；否则保留缺失。,true
ITER|rec-944ff00b2b643f2ba908cdc9e79f5ddd071727279e4f6668e47ea5424ad754e2|GEOLOGIC_CONTEXT_MISSING|matched_geologic_unit|,rec-944ff00b2b643f2ba908cdc9e79f5ddd071727279e4f6668e47ea5424ad754e2,norway-marchem,D2,info,review_required,GEOLOGIC_CONTEXT_MISSING,matched_geologic_unit,,记录没有来源直报或空间匹配的地质单元。,在比例尺与边界不确定性允许时执行空间匹配，并记录地图源、版本、匹配方法和边界距离；否则保留缺失。,true
ITER|rec-94628028ead48c9e6565e50b28a2a89e8e9584915a8f993a6ba4218eb2465f7d|GEOLOGIC_CONTEXT_MISSING|matched_geologic_unit|,rec-94628028ead48c9e6565e50b28a2a89e8e9584915a8f993a6ba4218eb2465f7d,foregs-topsoil,D2,info,review_required,GEOLOGIC_CONTEXT_MISSING,matched_geologic_unit,,记录没有来源直报或空间匹配的地质单元。,在比例尺与边界不确定性允许时执行空间匹配，并记录地图源、版本、匹配方法和边界距离；否则保留缺失。,true
ITER|rec-948093ea0159b919cb970d297cf92018fdc6d7c35bcaec20dbfecc9b082c8ae3|GEOLOGIC_CONTEXT_MISSING|matched_geologic_unit|,rec-948093ea0159b919cb970d297cf92018fdc6d7c35bcaec20dbfecc9b082c8ae3,foregs-floodplain-sediment,D2,info,review_required,GEOLOGIC_CONTEXT_MISSING,matched_geologic_unit,,记录没有来源直报或空间匹配的地质单元。,在比例尺与边界不确定性允许时执行空间匹配，并记录地图源、版本、匹配方法和边界距离；否则保留缺失。,true
ITER|rec-94b65260d748417971363e9b92e584387d0c8638c1626d2cb02fe660cacc43e7|ANALYTICAL_METHOD_MISSING|analytical_method|,rec-94b65260d748417971363e9b92e584387d0c8638c1626d2cb02fe660cacc43e7,japan-gsj-geochemical-map,D1,warning,action_required,ANALYTICAL_METHOD_MISSING,analytical_method,,分析方法证据缺失，跨来源浓度与元素组合不可可靠比较。,回查数据字典、方法论文或记录级元数据；同时绑定 method_source_locator，未找到时保留缺失原因。,true
ITER|rec-94b65260d748417971363e9b92e584387d0c8638c1626d2cb02fe660cacc43e7|GEOLOGIC_CONTEXT_MISSING|matched_geologic_unit|,rec-94b65260d748417971363e9b92e584387d0c8638c1626d2cb02fe660cacc43e7,japan-gsj-geochemical-map,D2,info,review_required,GEOLOGIC_CONTEXT_MISSING,matched_geologic_unit,,记录没有来源直报或空间匹配的地质单元。,在比例尺与边界不确定性允许时执行空间匹配，并记录地图源、版本、匹配方法和边界距离；否则保留缺失。,true
ITER|rec-94c6ec69855f2729ea7bf42a2724706e8936c85519ec4a3a3977c035732ece39|GEOLOGIC_CONTEXT_MISSING|matched_geologic_unit|,rec-94c6ec69855f2729ea7bf42a2724706e8936c85519ec4a3a3977c035732ece39,foregs-humus,D2,info,review_required,GEOLOGIC_CONTEXT_MISSING,matched_geologic_unit,,记录没有来源直报或空间匹配的地质单元。,在比例尺与边界不确定性允许时执行空间匹配，并记录地图源、版本、匹配方法和边界距离；否则保留缺失。,true
ITER|rec-94d19842979892a2f2d14ecdb7d1dc67c2c4d8ff0e384ae09ab666533b8bf772|GEOLOGIC_CONTEXT_MISSING|matched_geologic_unit|,rec-94d19842979892a2f2d14ecdb7d1dc67c2c4d8ff0e384ae09ab666533b8bf772,foregs-humus,D2,info,review_required,GEOLOGIC_CONTEXT_MISSING,matched_geologic_unit,,记录没有来源直报或空间匹配的地质单元。,在比例尺与边界不确定性允许时执行空间匹配，并记录地图源、版本、匹配方法和边界距离；否则保留缺失。,true
ITER|rec-94eed7f073e337f74b792a9432d6ee24de20bcb8607bcc756bee0ebb2a8472c9|GEOLOGIC_CONTEXT_MISSING|matched_geologic_unit|,rec-94eed7f073e337f74b792a9432d6ee24de20bcb8607bcc756bee0ebb2a8472c9,foregs-stream-water,D2,info,review_required,GEOLOGIC_CONTEXT_MISSING,matched_geologic_unit,,记录没有来源直报或空间匹配的地质单元。,在比例尺与边界不确定性允许时执行空间匹配，并记录地图源、版本、匹配方法和边界距离；否则保留缺失。,true
ITER|rec-950e408f20acbec1a0b640009e5d88798877357e80ac88ab2ce893d053456ede|ANALYTICAL_METHOD_MISSING|analytical_method|,rec-950e408f20acbec1a0b640009e5d88798877357e80ac88ab2ce893d053456ede,usgs-conus-soil,D1,warning,action_required,ANALYTICAL_METHOD_MISSING,analytical_method,,分析方法证据缺失，跨来源浓度与元素组合不可可靠比较。,回查数据字典、方法论文或记录级元数据；同时绑定 method_source_locator，未找到时保留缺失原因。,true
ITER|rec-950e408f20acbec1a0b640009e5d88798877357e80ac88ab2ce893d053456ede|GEOLOGIC_CONTEXT_MISSING|matched_geologic_unit|,rec-950e408f20acbec1a0b640009e5d88798877357e80ac88ab2ce893d053456ede,usgs-conus-soil,D2,info,review_required,GEOLOGIC_CONTEXT_MISSING,matched_geologic_unit,,记录没有来源直报或空间匹配的地质单元。,在比例尺与边界不确定性允许时执行空间匹配，并记录地图源、版本、匹配方法和边界距离；否则保留缺失。,true
ITER|rec-962c18d06df33b0550bdae4f949ebcb846e94fadbdec8585ecf1ebcc97a35c54|GEOLOGIC_CONTEXT_MISSING|matched_geologic_unit|,rec-962c18d06df33b0550bdae4f949ebcb846e94fadbdec8585ecf1ebcc97a35c54,foregs-floodplain-sediment,D2,info,review_required,GEOLOGIC_CONTEXT_MISSING,matched_geologic_unit,,记录没有来源直报或空间匹配的地质单元。,在比例尺与边界不确定性允许时执行空间匹配，并记录地图源、版本、匹配方法和边界距离；否则保留缺失。,true
ITER|rec-9636dc7a13f29ec5feb2cc1372934037bfc1650f229f8249b82540fdffc13dc9|ANALYTICAL_METHOD_MISSING|analytical_method|,rec-9636dc7a13f29ec5feb2cc1372934037bfc1650f229f8249b82540fdffc13dc9,georoc-archaean,D1,warning,action_required,ANALYTICAL_METHOD_MISSING,analytical_method,,分析方法证据缺失，跨来源浓度与元素组合不可可靠比较。,回查数据字典、方法论文或记录级元数据；同时绑定 method_source_locator，未找到时保留缺失原因。,true
ITER|rec-9636dc7a13f29ec5feb2cc1372934037bfc1650f229f8249b82540fdffc13dc9|COORDINATE_UNUSABLE|latitude%2Clongitude|%2C,rec-9636dc7a13f29ec5feb2cc1372934037bfc1650f229f8249b82540fdffc13dc9,georoc-archaean,D1,error,action_required,COORDINATE_UNUSABLE,"latitude,longitude",",",WGS84 坐标缺失、非数值或超出合法范围，因此不能上图。,从原始来源恢复坐标与 CRS；若只提供区域名称，保留缺失并记录原因，不得填区域质心。,true
ITER|rec-9636dc7a13f29ec5feb2cc1372934037bfc1650f229f8249b82540fdffc13dc9|GEOLOGIC_CONTEXT_MISSING|matched_geologic_unit|,rec-9636dc7a13f29ec5feb2cc1372934037bfc1650f229f8249b82540fdffc13dc9,georoc-archaean,D2,info,review_required,GEOLOGIC_CONTEXT_MISSING,matched_geologic_unit,,记录没有来源直报或空间匹配的地质单元。,在比例尺与边界不确定性允许时执行空间匹配，并记录地图源、版本、匹配方法和边界距离；否则保留缺失。,true
ITER|rec-9644e7f942bc3a2747a26e0a45a0dfc0651a1f3c02e68bd0f05befadc8a46ddb|GEOLOGIC_CONTEXT_MISSING|matched_geologic_unit|,rec-9644e7f942bc3a2747a26e0a45a0dfc0651a1f3c02e68bd0f05befadc8a46ddb,foregs-humus,D2,info,review_required,GEOLOGIC_CONTEXT_MISSING,matched_geologic_unit,,记录没有来源直报或空间匹配的地质单元。,在比例尺与边界不确定性允许时执行空间匹配，并记录地图源、版本、匹配方法和边界距离；否则保留缺失。,true
ITER|rec-96998cfa54989e829037806bb73e4ac4defca61e2aea88fcad50e38ad926d4f0|GEOLOGIC_CONTEXT_MISSING|matched_geologic_unit|,rec-96998cfa54989e829037806bb73e4ac4defca61e2aea88fcad50e38ad926d4f0,foregs-stream-water,D2,info,review_required,GEOLOGIC_CONTEXT_MISSING,matched_geologic_unit,,记录没有来源直报或空间匹配的地质单元。,在比例尺与边界不确定性允许时执行空间匹配，并记录地图源、版本、匹配方法和边界距离；否则保留缺失。,true
ITER|rec-979eed37b21e7f2072a7dc531dde427c17441d71d2f3bca62d9d0bfa0b54ef0a|GEOLOGIC_CONTEXT_MISSING|matched_geologic_unit|,rec-979eed37b21e7f2072a7dc531dde427c17441d71d2f3bca62d9d0bfa0b54ef0a,pangaea-north-africa-soil,D2,info,review_required,GEOLOGIC_CONTEXT_MISSING,matched_geologic_unit,,记录没有来源直报或空间匹配的地质单元。,在比例尺与边界不确定性允许时执行空间匹配，并记录地图源、版本、匹配方法和边界距离；否则保留缺失。,true
ITER|rec-98a975e1668a3f4385f5456296412442187d1eded49a8160964ad52519667c15|COORDINATE_UNUSABLE|latitude%2Clongitude|%2C,rec-98a975e1668a3f4385f5456296412442187d1eded49a8160964ad52519667c15,afsis-phase-i-wet-chemistry,D1,error,action_required,COORDINATE_UNUSABLE,"latitude,longitude",",",WGS84 坐标缺失、非数值或超出合法范围，因此不能上图。,从原始来源恢复坐标与 CRS；若只提供区域名称，保留缺失并记录原因，不得填区域质心。,true
ITER|rec-98a975e1668a3f4385f5456296412442187d1eded49a8160964ad52519667c15|GEOLOGIC_CONTEXT_MISSING|matched_geologic_unit|,rec-98a975e1668a3f4385f5456296412442187d1eded49a8160964ad52519667c15,afsis-phase-i-wet-chemistry,D2,info,review_required,GEOLOGIC_CONTEXT_MISSING,matched_geologic_unit,,记录没有来源直报或空间匹配的地质单元。,在比例尺与边界不确定性允许时执行空间匹配，并记录地图源、版本、匹配方法和边界距离；否则保留缺失。,true
ITER|rec-98c3423cd08522c65de052269ca6877bdcafc6ff22a2e35645f0697c3fb181dc|GEOLOGIC_CONTEXT_MISSING|matched_geologic_unit|,rec-98c3423cd08522c65de052269ca6877bdcafc6ff22a2e35645f0697c3fb181dc,foregs-humus,D2,info,review_required,GEOLOGIC_CONTEXT_MISSING,matched_geologic_unit,,记录没有来源直报或空间匹配的地质单元。,在比例尺与边界不确定性允许时执行空间匹配，并记录地图源、版本、匹配方法和边界距离；否则保留缺失。,true
ITER|rec-9980911b4cffdaf9e3264a489ceac0b900ebec721ec7ab06f177938ab462cc8e|GEOLOGIC_CONTEXT_MISSING|matched_geologic_unit|,rec-9980911b4cffdaf9e3264a489ceac0b900ebec721ec7ab06f177938ab462cc8e,pangaea-north-africa-soil,D2,info,review_required,GEOLOGIC_CONTEXT_MISSING,matched_geologic_unit,,记录没有来源直报或空间匹配的地质单元。,在比例尺与边界不确定性允许时执行空间匹配，并记录地图源、版本、匹配方法和边界距离；否则保留缺失。,true
ITER|rec-9981373bbdb13d9078a3809d7f53d036c49acf0bbd4a1d181c5d96db7f62773b|ANALYTICAL_METHOD_MISSING|analytical_method|,rec-9981373bbdb13d9078a3809d7f53d036c49acf0bbd4a1d181c5d96db7f62773b,georoc-archaean,D1,warning,action_required,ANALYTICAL_METHOD_MISSING,analytical_method,,分析方法证据缺失，跨来源浓度与元素组合不可可靠比较。,回查数据字典、方法论文或记录级元数据；同时绑定 method_source_locator，未找到时保留缺失原因。,true
ITER|rec-9981373bbdb13d9078a3809d7f53d036c49acf0bbd4a1d181c5d96db7f62773b|COORDINATE_UNUSABLE|latitude%2Clongitude|%2C,rec-9981373bbdb13d9078a3809d7f53d036c49acf0bbd4a1d181c5d96db7f62773b,georoc-archaean,D1,error,action_required,COORDINATE_UNUSABLE,"latitude,longitude",",",WGS84 坐标缺失、非数值或超出合法范围，因此不能上图。,从原始来源恢复坐标与 CRS；若只提供区域名称，保留缺失并记录原因，不得填区域质心。,true
ITER|rec-9981373bbdb13d9078a3809d7f53d036c49acf0bbd4a1d181c5d96db7f62773b|GEOLOGIC_CONTEXT_MISSING|matched_geologic_unit|,rec-9981373bbdb13d9078a3809d7f53d036c49acf0bbd4a1d181c5d96db7f62773b,georoc-archaean,D2,info,review_required,GEOLOGIC_CONTEXT_MISSING,matched_geologic_unit,,记录没有来源直报或空间匹配的地质单元。,在比例尺与边界不确定性允许时执行空间匹配，并记录地图源、版本、匹配方法和边界距离；否则保留缺失。,true
ITER|rec-9990c33aa539e6f0a46c56b697cb1b04ade6640b2e899d3d1847b50d09c107c5|GEOLOGIC_CONTEXT_MISSING|matched_geologic_unit|,rec-9990c33aa539e6f0a46c56b697cb1b04ade6640b2e899d3d1847b50d09c107c5,gemstat-open-archive,D2,info,review_required,GEOLOGIC_CONTEXT_MISSING,matched_geologic_unit,,记录没有来源直报或空间匹配的地质单元。,在比例尺与边界不确定性允许时执行空间匹配，并记录地图源、版本、匹配方法和边界距离；否则保留缺失。,true
ITER|rec-9990c33aa539e6f0a46c56b697cb1b04ade6640b2e899d3d1847b50d09c107c5|NORMALIZATION_FAILED|normalized_value|,rec-9990c33aa539e6f0a46c56b697cb1b04ade6640b2e899d3d1847b50d09c107c5,gemstat-open-archive,D2,error,action_required,NORMALIZATION_FAILED,normalized_value,,非删失测定没有可用标准值。,检查原值解析、单位词表、物质基准和换算公式；不能证明可换算时保留失败状态，不得猜值。,true
ITER|rec-99fc9b078d1a159c2e492f4863c401fedc86e980a9369e614958165c18765810|GEOLOGIC_CONTEXT_MISSING|matched_geologic_unit|,rec-99fc9b078d1a159c2e492f4863c401fedc86e980a9369e614958165c18765810,norway-marchem,D2,info,review_required,GEOLOGIC_CONTEXT_MISSING,matched_geologic_unit,,记录没有来源直报或空间匹配的地质单元。,在比例尺与边界不确定性允许时执行空间匹配，并记录地图源、版本、匹配方法和边界距离；否则保留缺失。,true
ITER|rec-9a202a4f3be72c765a4ebc5bd31bf66bb6be7e0025f8de86b332e0d3940253f8|GEOLOGIC_CONTEXT_MISSING|matched_geologic_unit|,rec-9a202a4f3be72c765a4ebc5bd31bf66bb6be7e0025f8de86b332e0d3940253f8,geotraces-idp2025,D2,info,review_required,GEOLOGIC_CONTEXT_MISSING,matched_geologic_unit,,记录没有来源直报或空间匹配的地质单元。,在比例尺与边界不确定性允许时执行空间匹配，并记录地图源、版本、匹配方法和边界距离；否则保留缺失。,true
ITER|rec-9a214efd09194cd0ef50754288625a31618da75e27f243f8a44e3c989d369b6c|GEOLOGIC_CONTEXT_MISSING|matched_geologic_unit|,rec-9a214efd09194cd0ef50754288625a31618da75e27f243f8a44e3c989d369b6c,geotraces-idp2025,D2,info,review_required,GEOLOGIC_CONTEXT_MISSING,matched_geologic_unit,,记录没有来源直报或空间匹配的地质单元。,在比例尺与边界不确定性允许时执行空间匹配，并记录地图源、版本、匹配方法和边界距离；否则保留缺失。,true
ITER|rec-9a3cc41bb5693f53be18f0fb186b48932ad6aa7e791ec8d66464d283f8087d02|CENSORED_OBSERVATION|censored|%3C,rec-9a3cc41bb5693f53be18f0fb186b48932ad6aa7e791ec8d66464d283f8087d02,gemstat-open-archive,D2,info,scientific_limit,CENSORED_OBSERVATION,censored,<,这是检出限/定量限约束的删失观测，不等同于零，也不自动视为采集失败。,保留原始 qualifier 与 censoring limit；默认从普通相关和异常筛查中排除，或使用明确的删失统计模型。,false
ITER|rec-9a3cc41bb5693f53be18f0fb186b48932ad6aa7e791ec8d66464d283f8087d02|GEOLOGIC_CONTEXT_MISSING|matched_geologic_unit|,rec-9a3cc41bb5693f53be18f0fb186b48932ad6aa7e791ec8d66464d283f8087d02,gemstat-open-archive,D2,info,review_required,GEOLOGIC_CONTEXT_MISSING,matched_geologic_unit,,记录没有来源直报或空间匹配的地质单元。,在比例尺与边界不确定性允许时执行空间匹配，并记录地图源、版本、匹配方法和边界距离；否则保留缺失。,true
ITER|rec-9a44d4cecc9fed335fc0a9062427842917c229e70c2c5e6945717fc9633cd7c7|GEOLOGIC_CONTEXT_MISSING|matched_geologic_unit|,rec-9a44d4cecc9fed335fc0a9062427842917c229e70c2c5e6945717fc9633cd7c7,foregs-stream-sediment,D2,info,review_required,GEOLOGIC_CONTEXT_MISSING,matched_geologic_unit,,记录没有来源直报或空间匹配的地质单元。,在比例尺与边界不确定性允许时执行空间匹配，并记录地图源、版本、匹配方法和边界距离；否则保留缺失。,true
