sample_key,sample_id,source_ids,medium,sample_type,latitude,longitude,coordinate_status,latitude_band,lithology,matched_geologic_unit,geologic_unit_id,sediment_environment,water_body_type,grain_fraction,sample_depth_min_m,sample_depth_max_m,sampled_at_min,sampled_at_max,n_elements,elements,n_records
australia-ngsa::2007190043002 Fine,2007190043002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-31.6369,124.9322,canonical_wgs84,subtropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,24/01/2008,24/01/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190044001 Fine,2007190044001 Fine,australia-ngsa,sediment,sediment_outlet_top,-23.3485,141.51,canonical_wgs84,tropical,,GLiM:3:ss,,outlet_catchment,,<75 µm,,,4/04/2008,4/04/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190044002 Fine,2007190044002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-23.3485,141.51,canonical_wgs84,tropical,,GLiM:3:ss,,outlet_catchment,,<75 µm,,,4/04/2008,4/04/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190048001 Fine,2007190048001 Fine,australia-ngsa,sediment,sediment_outlet_top,-21.7283,117.2566,canonical_wgs84,tropical,,GLiM:6:sc,,outlet_catchment,,<75 µm,,,9/05/2008,9/05/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190048002 Fine,2007190048002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-21.7283,117.2566,canonical_wgs84,tropical,,GLiM:6:sc,,outlet_catchment,,<75 µm,,,9/05/2008,9/05/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190051001 Fine,2007190051001 Fine,australia-ngsa,sediment,sediment_outlet_top,-27.0168,149.6649,canonical_wgs84,subtropical,,GLiM:3:ss,,outlet_catchment,,<75 µm,,,2/11/2007,2/11/2007,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190051002 Fine,2007190051002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-27.0168,149.6649,canonical_wgs84,subtropical,,GLiM:3:ss,,outlet_catchment,,<75 µm,,,2/11/2007,2/11/2007,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190052001 Fine,2007190052001 Fine,australia-ngsa,sediment,sediment_outlet_top,-34.0724,119.5498,canonical_wgs84,subtropical,,,,outlet_catchment,,<75 µm,,,19/02/2008,19/02/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190052002 Fine,2007190052002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-34.0724,119.5498,canonical_wgs84,subtropical,,,,outlet_catchment,,<75 µm,,,19/02/2008,19/02/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190053001 Fine,2007190053001 Fine,australia-ngsa,sediment,sediment_outlet_top,-33.6715,148.5422,canonical_wgs84,subtropical,,GLiM:7:va,,outlet_catchment,,<75 µm,,,4/09/2007,4/09/2007,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190053002 Fine,2007190053002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-33.6715,148.5422,canonical_wgs84,subtropical,,GLiM:7:va,,outlet_catchment,,<75 µm,,,4/09/2007,4/09/2007,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190054001 Fine,2007190054001 Fine,australia-ngsa,sediment,sediment_outlet_top,-33.3062,139.7598,canonical_wgs84,subtropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,3/07/2008,3/07/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190054002 Fine,2007190054002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-33.3062,139.7598,canonical_wgs84,subtropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,3/07/2008,3/07/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190055001 Fine,2007190055001 Fine,australia-ngsa,sediment,sediment_outlet_top,-14.6521,132.018,canonical_wgs84,tropical,,GLiM:3:ss,,outlet_catchment,,<75 µm,,,20/09/2007,20/09/2007,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190055002 Fine,2007190055002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-14.6521,132.018,canonical_wgs84,tropical,,GLiM:3:ss,,outlet_catchment,,<75 µm,,,20/09/2007,20/09/2007,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190056001 Fine,2007190056001 Fine,australia-ngsa,sediment,sediment_outlet_top,-35.9834,144.9326,canonical_wgs84,temperate,,GLiM:1:su,,outlet_catchment,,<75 µm,,,24/10/2007,24/10/2007,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190056002 Fine,2007190056002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-35.9834,144.9326,canonical_wgs84,temperate,,GLiM:1:su,,outlet_catchment,,<75 µm,,,24/10/2007,24/10/2007,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190057001 Fine,2007190057001 Fine,australia-ngsa,sediment,sediment_outlet_top,-31.3628,143.5746,canonical_wgs84,subtropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,8/11/2007,8/11/2007,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190057002 Fine,2007190057002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-31.3628,143.5746,canonical_wgs84,subtropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,8/11/2007,8/11/2007,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190058001 Fine,2007190058001 Fine,australia-ngsa,sediment,sediment_outlet_top,-34.9353,117.4727,canonical_wgs84,subtropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,17/01/2008,17/01/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190058002 Fine,2007190058002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-34.9353,117.4727,canonical_wgs84,subtropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,17/01/2008,17/01/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190059001 Fine,2007190059001 Fine,australia-ngsa,sediment,sediment_outlet_top,-30.9478,136.0354,canonical_wgs84,subtropical,,GLiM:3:ss,,outlet_catchment,,<75 µm,,,14/07/2008,14/07/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190059002 Fine,2007190059002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-30.9478,136.0354,canonical_wgs84,subtropical,,GLiM:3:ss,,outlet_catchment,,<75 µm,,,14/07/2008,14/07/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190062001 Fine,2007190062001 Fine,australia-ngsa,sediment,sediment_outlet_top,-32.0996,144.2191,canonical_wgs84,subtropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,3/04/2008,3/04/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190062002 Fine,2007190062002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-32.0996,144.2191,canonical_wgs84,subtropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,3/04/2008,3/04/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190063001 Fine,2007190063001 Fine,australia-ngsa,sediment,sediment_outlet_top,-19.7679,129.3222,canonical_wgs84,tropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,25/07/2008,25/07/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190063002 Fine,2007190063002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-19.7679,129.3222,canonical_wgs84,tropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,25/07/2008,25/07/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190064001 Fine,2007190064001 Fine,australia-ngsa,sediment,sediment_outlet_top,-37.9818,147.4098,canonical_wgs84,temperate,,GLiM:3:ss,,outlet_catchment,,<75 µm,,,2/04/2008,2/04/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190064002 Fine,2007190064002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-37.9818,147.4098,canonical_wgs84,temperate,,GLiM:3:ss,,outlet_catchment,,<75 µm,,,2/04/2008,2/04/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190065001 Fine,2007190065001 Fine,australia-ngsa,sediment,sediment_outlet_top,-19.2409,139.96,canonical_wgs84,tropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,18/09/2007,18/09/2007,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190065002 Fine,2007190065002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-19.2409,139.96,canonical_wgs84,tropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,18/09/2007,18/09/2007,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190066001 Fine,2007190066001 Fine,australia-ngsa,sediment,sediment_outlet_top,-20.3197,119.2589,canonical_wgs84,tropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,9/06/2008,9/06/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190066002 Fine,2007190066002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-20.3197,119.2589,canonical_wgs84,tropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,9/06/2008,9/06/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190068001 Fine,2007190068001 Fine,australia-ngsa,sediment,sediment_outlet_top,-33.4863,148.2703,canonical_wgs84,subtropical,,GLiM:3:ss,,outlet_catchment,,<75 µm,,,4/09/2007,4/09/2007,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190068002 Fine,2007190068002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-33.4863,148.2703,canonical_wgs84,subtropical,,GLiM:3:ss,,outlet_catchment,,<75 µm,,,4/09/2007,4/09/2007,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190069001 Fine,2007190069001 Fine,australia-ngsa,sediment,sediment_outlet_top,-21.444,145.8212,canonical_wgs84,tropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,16/10/2007,16/10/2007,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190069002 Fine,2007190069002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-21.444,145.8212,canonical_wgs84,tropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,16/10/2007,16/10/2007,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190070001 Fine,2007190070001 Fine,australia-ngsa,sediment,sediment_outlet_top,-26.7597,137.5204,canonical_wgs84,subtropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,9/08/2009,9/08/2009,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190070002 Fine,2007190070002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-26.7597,137.5204,canonical_wgs84,subtropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,9/08/2009,9/08/2009,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190072001 Fine,2007190072001 Fine,australia-ngsa,sediment,sediment_outlet_top,-27.7109,137.6583,canonical_wgs84,subtropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,8/09/2009,8/09/2009,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190072002 Fine,2007190072002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-27.7109,137.6583,canonical_wgs84,subtropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,8/09/2009,8/09/2009,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190073001 Fine,2007190073001 Fine,australia-ngsa,sediment,sediment_outlet_top,-32.5727,118.4508,canonical_wgs84,subtropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,11/12/2007,11/12/2007,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190073002 Fine,2007190073002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-32.5727,118.4508,canonical_wgs84,subtropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,11/12/2007,11/12/2007,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190075001 Fine,2007190075001 Fine,australia-ngsa,sediment,sediment_outlet_top,-23.7772,117.8137,canonical_wgs84,subtropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,9/05/2008,9/05/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190075002 Fine,2007190075002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-23.7772,117.8137,canonical_wgs84,subtropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,9/05/2008,9/05/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190076001 Fine,2007190076001 Fine,australia-ngsa,sediment,sediment_outlet_top,-21.771,115.4063,canonical_wgs84,tropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,6/05/2008,6/05/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190076002 Fine,2007190076002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-21.771,115.4063,canonical_wgs84,tropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,6/05/2008,6/05/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190077001 Fine,2007190077001 Fine,australia-ngsa,sediment,sediment_outlet_top,-29.7312,149.3184,canonical_wgs84,subtropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,12/05/2008,12/05/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190077002 Fine,2007190077002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-29.7312,149.3184,canonical_wgs84,subtropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,12/05/2008,12/05/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190078001 Fine,2007190078001 Fine,australia-ngsa,sediment,sediment_outlet_top,-33.5409,144.3757,canonical_wgs84,subtropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,24/01/2008,24/01/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190078002 Fine,2007190078002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-33.5409,144.3757,canonical_wgs84,subtropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,24/01/2008,24/01/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190079001 Fine,2007190079001 Fine,australia-ngsa,sediment,sediment_outlet_top,-24.504,139.5956,canonical_wgs84,subtropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,24/05/2008,24/05/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190079002 Fine,2007190079002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-24.504,139.5956,canonical_wgs84,subtropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,24/05/2008,24/05/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190081001 Fine,2007190081001 Fine,australia-ngsa,sediment,sediment_outlet_top,-21.1095,134.4924,canonical_wgs84,tropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,26/05/2008,26/05/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190081002 Fine,2007190081002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-21.1095,134.4924,canonical_wgs84,tropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,26/05/2008,26/05/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190082001 Fine,2007190082001 Fine,australia-ngsa,sediment,sediment_outlet_top,-31.4679,129.313,canonical_wgs84,subtropical,,GLiM:6:sc,,outlet_catchment,,<75 µm,,,18/06/2009,18/06/2009,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190082002 Fine,2007190082002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-31.4679,129.313,canonical_wgs84,subtropical,,GLiM:6:sc,,outlet_catchment,,<75 µm,,,18/06/2009,18/06/2009,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190083001 Fine,2007190083001 Fine,australia-ngsa,sediment,sediment_outlet_top,-30.2768,147.5613,canonical_wgs84,subtropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,14/04/2008,14/04/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190083002 Fine,2007190083002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-30.2768,147.5613,canonical_wgs84,subtropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,14/04/2008,14/04/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190084001 Fine,2007190084001 Fine,australia-ngsa,sediment,sediment_outlet_top,-23.9438,137.2762,canonical_wgs84,subtropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,11/05/2008,11/05/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190084002 Fine,2007190084002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-23.9438,137.2762,canonical_wgs84,subtropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,11/05/2008,11/05/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190086001 Fine,2007190086001 Fine,australia-ngsa,sediment,sediment_outlet_top,-32.7609,115.906,canonical_wgs84,subtropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,14/01/2008,14/01/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190086002 Fine,2007190086002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-32.7609,115.906,canonical_wgs84,subtropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,14/01/2008,14/01/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190087001 Fine,2007190087001 Fine,australia-ngsa,sediment,sediment_outlet_top,-20.5724,148.6051,canonical_wgs84,tropical,,GLiM:5:sm,,outlet_catchment,,<75 µm,,,8/08/2007,8/08/2007,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190087002 Fine,2007190087002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-20.5724,148.6051,canonical_wgs84,tropical,,GLiM:5:sm,,outlet_catchment,,<75 µm,,,8/08/2007,8/08/2007,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190089001 Fine,2007190089001 Fine,australia-ngsa,sediment,sediment_outlet_top,-22.422,148.6949,canonical_wgs84,tropical,,GLiM:3:ss,,outlet_catchment,,<75 µm,,,18/10/2007,18/10/2007,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190089002 Fine,2007190089002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-22.422,148.6949,canonical_wgs84,tropical,,GLiM:3:ss,,outlet_catchment,,<75 µm,,,18/10/2007,18/10/2007,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190090001 Fine,2007190090001 Fine,australia-ngsa,sediment,sediment_outlet_top,-35.4773,141.9897,canonical_wgs84,temperate,,GLiM:1:su,,outlet_catchment,,<75 µm,,,18/10/2007,18/10/2007,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190090002 Fine,2007190090002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-35.4773,141.9897,canonical_wgs84,temperate,,GLiM:1:su,,outlet_catchment,,<75 µm,,,18/10/2007,18/10/2007,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190092001 Fine,2007190092001 Fine,australia-ngsa,sediment,sediment_outlet_top,-25.6875,150.9716,canonical_wgs84,subtropical,,GLiM:10:vi,,outlet_catchment,,<75 µm,,,25/07/2007,25/07/2007,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190092002 Fine,2007190092002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-25.6875,150.9716,canonical_wgs84,subtropical,,GLiM:10:vi,,outlet_catchment,,<75 µm,,,25/07/2007,25/07/2007,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190093001 Fine,2007190093001 Fine,australia-ngsa,sediment,sediment_outlet_top,-35.3891,143.072,canonical_wgs84,temperate,,GLiM:1:su,,outlet_catchment,,<75 µm,,,17/10/2007,17/10/2007,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190093002 Fine,2007190093002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-35.3891,143.072,canonical_wgs84,temperate,,GLiM:1:su,,outlet_catchment,,<75 µm,,,17/10/2007,17/10/2007,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190094001 Fine,2007190094001 Fine,australia-ngsa,sediment,sediment_outlet_top,-25.7027,135.7782,canonical_wgs84,subtropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,7/05/2008,7/05/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190094002 Fine,2007190094002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-25.7027,135.7782,canonical_wgs84,subtropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,7/05/2008,7/05/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190095001 Fine,2007190095001 Fine,australia-ngsa,sediment,sediment_outlet_top,-28.8014,133.5324,canonical_wgs84,subtropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,7/09/2009,7/09/2009,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190095002 Fine,2007190095002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-28.8014,133.5324,canonical_wgs84,subtropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,7/09/2009,7/09/2009,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190096001 Fine,2007190096001 Fine,australia-ngsa,sediment,sediment_outlet_top,-17.0445,134.0173,canonical_wgs84,tropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,24/05/2008,24/05/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190096002 Fine,2007190096002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-17.0445,134.0173,canonical_wgs84,tropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,24/05/2008,24/05/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190097001 Fine,2007190097001 Fine,australia-ngsa,sediment,sediment_outlet_top,-28.7457,124.032,canonical_wgs84,subtropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,28/03/2008,28/03/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190097002 Fine,2007190097002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-28.7457,124.032,canonical_wgs84,subtropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,28/03/2008,28/03/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190098001 Fine,2007190098001 Fine,australia-ngsa,sediment,sediment_outlet_top,-27.6871,136.8315,canonical_wgs84,subtropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,11/08/2008,11/08/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190098002 Fine,2007190098002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-27.6871,136.8315,canonical_wgs84,subtropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,11/08/2008,11/08/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190099001 Fine,2007190099001 Fine,australia-ngsa,sediment,sediment_outlet_top,-12.7712,130.7451,canonical_wgs84,tropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,21/09/2007,21/09/2007,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190099002 Fine,2007190099002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-12.7712,130.7451,canonical_wgs84,tropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,21/09/2007,21/09/2007,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190101001 Fine,2007190101001 Fine,australia-ngsa,sediment,sediment_outlet_top,-31.6287,115.7298,canonical_wgs84,subtropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,6/07/2007,6/07/2007,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190101002 Fine,2007190101002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-31.6287,115.7298,canonical_wgs84,subtropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,6/07/2007,6/07/2007,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190103001 Fine,2007190103001 Fine,australia-ngsa,sediment,sediment_outlet_top,-17.8568,141.1343,canonical_wgs84,tropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,22/09/2007,22/09/2007,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190103002 Fine,2007190103002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-17.8568,141.1343,canonical_wgs84,tropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,22/09/2007,22/09/2007,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190104001 Fine,2007190104001 Fine,australia-ngsa,sediment,sediment_outlet_top,-31.2069,131.45,canonical_wgs84,subtropical,,GLiM:6:sc,,outlet_catchment,,<75 µm,,,21/06/2009,21/06/2009,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190104002 Fine,2007190104002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-31.2069,131.45,canonical_wgs84,subtropical,,GLiM:6:sc,,outlet_catchment,,<75 µm,,,21/06/2009,21/06/2009,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190105001 Fine,2007190105001 Fine,australia-ngsa,sediment,sediment_outlet_top,-27.6357,148.7402,canonical_wgs84,subtropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,1/11/2007,1/11/2007,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190105002 Fine,2007190105002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-27.6357,148.7402,canonical_wgs84,subtropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,1/11/2007,1/11/2007,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190106001 Fine,2007190106001 Fine,australia-ngsa,sediment,sediment_outlet_top,-31.4903,142.1858,canonical_wgs84,subtropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,31/03/2008,31/03/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190106002 Fine,2007190106002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-31.4903,142.1858,canonical_wgs84,subtropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,31/03/2008,31/03/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190108001 Fine,2007190108001 Fine,australia-ngsa,sediment,sediment_outlet_top,-28.6863,143.2471,canonical_wgs84,subtropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,8/06/2008,8/06/2008,4,As;Cu;Pb;Zn,4
australia-ngsa::2007190108002 Fine,2007190108002 Fine,australia-ngsa,sediment,sediment_outlet_bottom,-28.6863,143.2471,canonical_wgs84,subtropical,,GLiM:1:su,,outlet_catchment,,<75 µm,,,8/06/2008,8/06/2008,4,As;Cu;Pb;Zn,4
